Unnamed: 0,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1383,1416,0,3,3,0,6,816,,576,3,2007,1416,2,25339,,0.0,0,7,5,816,,1918,2007,112000
1384,698,560,2,2,204,5,356,,280,3,1939,1258,3,9060,60.0,0.0,0,5,6,560,,1939,1950,105000
1385,796,358,3,3,735,1,61,,240,3,1922,1154,2,5436,40.0,0.0,96,8,4,796,,1922,2007,125500
1386,1392,1392,5,3,938,6,454,,564,2,1978,2784,2,16692,80.0,184.0,112,5,7,1392,,1978,1978,250000
1387,1664,862,5,3,168,5,546,,216,3,1916,2526,2,8520,60.0,0.0,15,7,6,714,,1916,1950,136000
1388,1746,0,3,1,1320,2,426,,758,0,2006,1746,0,14892,42.0,160.0,39,5,9,1746,,2006,2007,377500
1389,869,349,3,3,375,0,360,,440,3,2003,1218,3,6000,60.0,0.0,0,6,6,735,,1941,1950,131000
1390,1525,0,3,0,1400,2,125,,541,2,2000,1525,2,9100,70.0,244.0,36,5,7,1525,,2000,2000,235000
1391,1584,0,4,3,0,6,1584,,792,3,1967,1584,3,8944,65.0,0.0,152,5,5,1584,0.0,1967,1967,124000
1392,900,0,3,0,769,0,95,,288,2,1967,900,3,7838,68.0,0.0,144,5,5,864,,1967,1967,123000
1393,1221,691,3,3,0,6,482,,672,3,2003,1912,3,10800,60.0,0.0,25,7,6,482,,1905,2000,163000
1394,1500,0,2,0,1070,2,286,,648,0,2006,1500,2,4045,53.0,45.0,20,5,7,1356,,2006,2006,246578
1395,1349,1133,4,1,0,6,1094,,642,0,2005,2482,2,12665,88.0,245.0,39,5,8,1094,,2005,2006,281213
1396,1687,0,3,0,504,1,243,50.0,572,3,1966,1687,3,57200,,0.0,0,5,5,747,,1948,1950,160000
1397,939,574,4,2,0,6,939,,180,3,1933,1513,3,6120,51.0,0.0,0,8,5,939,24.0,1920,2004,137500
1398,1136,768,3,3,814,5,394,,240,3,1950,1904,3,7200,60.0,0.0,0,4,5,1208,,1950,1982,138000
1399,1160,448,3,3,264,1,712,0.0,216,3,1925,1608,2,6171,51.0,0.0,16,6,6,976,147.0,1925,1990,137450
1400,950,208,3,3,0,6,862,,208,2,1929,1158,3,6000,50.0,0.0,0,7,6,862,,1929,1950,120000
1401,864,729,3,3,759,2,80,,398,3,2004,1593,3,7415,62.0,0.0,75,5,6,839,,2004,2004,193000
1402,1294,0,2,0,0,6,1286,,662,2,2006,1294,2,6762,64.0,0.0,55,5,7,1286,,2006,2006,193879
1403,1464,0,3,1,929,2,556,,754,3,2007,1464,2,15256,49.0,84.0,160,5,8,1485,,2007,2007,282922
1404,694,0,3,3,0,6,672,,936,3,1998,1214,3,10410,60.0,0.0,0,4,3,672,,1915,1950,105000
1405,1646,0,2,1,1373,2,221,0.0,482,0,2004,1646,2,3842,44.0,174.0,53,5,8,1594,,2004,2005,275000
1406,768,0,2,0,656,2,112,,396,3,1988,768,3,8445,70.0,0.0,0,7,5,768,,1972,2007,133000
1407,833,0,3,3,625,6,208,,0,1,1985,833,3,8780,,0.0,0,5,5,833,,1985,1985,112000
1408,741,622,3,3,0,6,622,,528,3,1966,1363,3,7740,60.0,0.0,0,7,4,622,0.0,1910,1950,125500
1409,1236,857,3,3,0,6,791,,542,0,1986,2093,3,20544,46.0,123.0,63,6,7,791,,1986,1991,215000
1410,944,896,3,3,666,2,278,,622,2,2001,1840,2,12420,79.0,0.0,45,5,7,944,,2001,2001,230000
1411,1112,0,3,3,120,1,736,,271,3,1950,1668,3,9600,80.0,0.0,0,8,6,856,,1950,2005,140000
1412,1040,0,2,4,0,4,0,,420,3,1956,1040,3,7200,60.0,0.0,0,5,4,0,,1949,1950,90000
1413,1844,0,2,3,976,2,868,,620,0,2005,1844,2,10994,88.0,366.0,44,5,8,1844,,2005,2006,257000
1414,1053,795,4,3,0,6,833,,370,3,1923,1848,2,13053,64.0,0.0,0,7,6,833,,1923,2000,207000
1415,1569,0,1,3,988,6,398,,660,3,2007,1569,2,3635,51.0,130.0,20,5,7,1386,,2007,2007,175900
1416,1246,1044,4,3,0,6,777,,560,3,1971,2290,3,11340,60.0,0.0,0,6,4,777,,1885,1950,122500
1417,1310,1140,3,2,781,2,503,,1069,0,1998,2450,2,16545,,731.0,126,5,8,1284,,1998,1998,340000
1418,1144,0,3,3,771,1,373,,336,3,1963,1144,3,9204,71.0,0.0,88,5,5,1144,,1963,1963,124000
1419,1844,0,3,0,1110,5,734,216.0,540,2,1969,1844,2,16381,,312.0,73,5,6,1844,0.0,1969,1969,223000
1420,708,708,3,3,404,0,304,,776,2,1968,1416,3,11700,90.0,420.0,169,6,6,708,,1968,1968,179900
1421,1069,0,2,3,360,0,709,,440,2,1977,1069,3,4043,53.0,0.0,55,5,6,1069,,1977,1977,127500
1422,848,0,1,0,686,2,162,,420,0,2003,848,2,4435,37.0,170.0,0,5,6,848,140.0,2003,2003,136500
1423,1575,626,4,0,0,6,697,,432,3,1966,2201,2,19690,,0.0,236,7,6,697,,1966,1966,274970
1424,1344,0,2,3,690,0,334,,484,3,1970,1344,3,9503,,0.0,28,5,5,1024,,1958,1983,144000
1425,1252,0,3,3,0,6,1252,,528,3,1960,1252,2,10721,80.0,243.0,39,6,6,1252,,1959,1959,142000
1426,1223,904,3,3,1000,2,223,,525,2,1994,2127,2,10944,81.0,448.0,132,5,7,1223,,1994,1994,271000
1427,1048,0,3,3,580,1,333,,288,3,1962,1558,3,10930,60.0,0.0,0,6,5,913,,1945,1950,140000
1428,804,0,2,3,510,1,278,,240,3,1940,804,2,7200,60.0,294.0,0,7,5,788,,1940,1992,119000
1429,1440,0,3,3,678,1,762,,467,0,1981,1440,2,12546,,310.0,0,7,6,1440,,1981,1981,182900
1430,1104,734,4,0,0,6,732,,372,0,2005,1838,3,21930,60.0,0.0,40,5,5,732,,2005,2005,192140
1431,958,0,2,3,958,3,0,,440,2,1976,958,3,4928,,0.0,60,6,6,958,0.0,1976,1976,143750
1432,968,0,4,3,0,6,656,0.0,216,3,1928,968,3,10800,60.0,0.0,0,6,4,656,,1927,2007,64500
1433,962,830,3,3,0,6,936,,451,0,2000,1792,3,10261,93.0,318.0,0,5,6,936,,2000,2000,186500
1434,1126,0,3,3,936,0,190,,484,2,1977,1126,3,17400,80.0,0.0,41,5,5,1126,,1977,1977,160000
1435,1537,0,3,3,0,6,1319,,462,2,1962,1537,2,8400,80.0,237.0,36,9,6,1319,,1962,2005,174000
1436,864,0,3,3,616,0,248,,528,3,1974,864,3,9000,60.0,0.0,0,6,4,864,,1971,1971,120500
1437,1932,0,2,0,1336,2,596,,774,0,2008,1932,0,12444,96.0,426.0,66,5,8,1932,,2008,2008,394617
1438,1236,0,2,3,600,2,312,,923,3,1957,1236,3,7407,90.0,0.0,158,7,6,912,,1957,1996,149700
1439,1040,685,3,3,364,2,175,,550,2,1979,1725,3,11584,80.0,96.0,88,6,7,539,,1979,1979,197000
1440,1423,748,3,3,0,6,588,,672,0,1993,2555,3,11526,79.0,0.0,0,7,6,588,,1922,1994,191000
1441,848,0,1,0,697,2,151,,420,2,2004,848,2,4426,,147.0,0,5,6,848,,2004,2004,149300
1442,1026,981,3,0,765,2,252,,812,3,2008,2007,0,11003,85.0,160.0,52,5,10,1017,,2008,2008,310000
1443,952,0,2,3,0,6,952,,192,3,1916,952,1,8854,,0.0,98,6,6,952,,1916,1950,121000
1444,1422,0,3,0,0,6,1422,0.0,626,2,2004,1422,2,8500,63.0,106.0,60,5,7,1422,,2004,2004,179600
1445,913,0,3,1,187,3,627,,240,3,1990,913,3,8400,70.0,0.0,0,5,6,814,,1966,1966,129000
1446,1188,0,3,3,593,6,595,,312,3,1962,1188,3,26142,,189.0,39,7,5,1188,,1962,1962,157900
1447,1220,870,3,3,1079,2,141,,556,2,1995,2090,2,10000,80.0,438.0,65,5,8,1220,,1995,1996,240000
1448,796,550,2,3,0,6,560,,384,3,1950,1346,3,11767,70.0,0.0,24,7,4,560,,1910,2000,112000
1449,630,0,1,0,553,2,77,,0,1,1970,630,0,1533,21.0,0.0,0,7,5,630,,1970,1970,92000
1450,896,896,4,3,0,6,896,,0,1,1974,1792,3,9000,60.0,0.0,45,5,5,896,,1974,1974,136000
1451,1578,0,3,3,0,6,1573,,840,3,2008,1578,0,9262,78.0,194.0,36,5,8,1573,,2008,2009,287090
1452,1072,0,2,1,547,2,0,,525,0,2005,1072,3,3675,35.0,80.0,28,5,5,547,,2005,2005,145000
1453,1140,0,3,3,0,6,1140,0.0,0,1,2006,1140,3,17217,90.0,0.0,56,5,5,1140,,2006,2006,84500
1454,1221,0,2,3,410,2,811,0.0,400,2,2004,1221,2,7500,62.0,0.0,113,5,7,1221,,2004,2005,185000
1455,953,694,3,3,0,6,953,,460,2,1999,1647,3,7917,62.0,0.0,40,5,6,953,0.0,1999,2000,175000
1456,2073,0,2,3,1039,0,503,,500,3,1978,2073,3,13175,85.0,119.0,0,6,6,1542,,1978,1988,210000
1457,1188,1152,4,3,275,2,877,,252,2,1941,2340,2,9042,66.0,0.0,60,9,7,1152,,1941,2006,266500
1458,1078,0,2,2,49,6,1029,112.0,240,3,1950,1078,2,9717,68.0,0.0,0,6,5,1078,,1950,1996,142125
1459,1256,0,3,3,846,1,410,0.0,276,0,1965,1256,3,9937,75.0,0.0,68,6,5,1256,736.0,1965,1965,147500
