Unnamed: 0,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1429,1440,0,3,3,678,1,762,70,467,0,1981,1440,2,12546,70,310,0,7,6,1440,0,1981,1981,182900
1430,1104,734,4,0,0,6,732,60,372,0,2005,1838,3,21930,60,0,40,5,5,732,0,2005,2005,192140
1431,958,0,2,3,958,3,0,70,440,2,1976,958,3,4928,70,0,60,6,6,958,0,1976,1976,143750
1432,968,0,4,3,0,6,656,60,216,3,1928,968,3,10800,60,0,0,6,4,656,0,1927,2007,64500
1433,962,830,3,3,0,6,936,93,451,0,2000,1792,3,10261,93,318,0,5,6,936,0,2000,2000,186500
1434,1126,0,3,3,936,0,190,80,484,2,1977,1126,3,17400,80,0,41,5,5,1126,0,1977,1977,160000
1435,1537,0,3,3,0,6,1319,80,462,2,1962,1537,2,8400,80,237,36,9,6,1319,0,1962,2005,174000
1436,864,0,3,3,616,0,248,60,528,3,1974,864,3,9000,60,0,0,6,4,864,0,1971,1971,120500
1437,1932,0,2,0,1336,2,596,96,774,0,2008,1932,0,12444,96,426,66,5,8,1932,0,2008,2008,394617
1438,1236,0,2,3,600,2,312,90,923,3,1957,1236,3,7407,90,0,158,7,6,912,0,1957,1996,149700
1439,1040,685,3,3,364,2,175,80,550,2,1979,1725,3,11584,80,96,88,6,7,539,0,1979,1979,197000
1440,1423,748,3,3,0,6,588,79,672,0,1993,2555,3,11526,79,0,0,7,6,588,0,1922,1994,191000
1441,848,0,1,0,697,2,151,70,420,2,2004,848,2,4426,70,147,0,5,6,848,0,2004,2004,149300
1442,1026,981,3,0,765,2,252,85,812,3,2008,2007,0,11003,85,160,52,5,10,1017,0,2008,2008,310000
1443,952,0,2,3,0,6,952,70,192,3,1916,952,1,8854,70,0,98,6,6,952,0,1916,1950,121000
1444,1422,0,3,0,0,6,1422,63,626,2,2004,1422,2,8500,63,106,60,5,7,1422,0,2004,2004,179600
1445,913,0,3,1,187,3,627,70,240,3,1990,913,3,8400,70,0,0,5,6,814,0,1966,1966,129000
1446,1188,0,3,3,593,6,595,70,312,3,1962,1188,3,26142,70,189,39,7,5,1188,0,1962,1962,157900
1447,1220,870,3,3,1079,2,141,80,556,2,1995,2090,2,10000,80,438,65,5,8,1220,0,1995,1996,240000
1448,796,550,2,3,0,6,560,70,384,3,1950,1346,3,11767,70,0,24,7,4,560,0,1910,2000,112000
1449,630,0,1,0,553,2,77,21,0,1,1970,630,0,1533,21,0,0,7,5,630,0,1970,1970,92000
1450,896,896,4,3,0,6,896,60,0,1,1974,1792,3,9000,60,0,45,5,5,896,0,1974,1974,136000
1451,1578,0,3,3,0,6,1573,78,840,3,2008,1578,0,9262,78,194,36,5,8,1573,0,2008,2009,287090
1452,1072,0,2,1,547,2,0,35,525,0,2005,1072,3,3675,35,80,28,5,5,547,0,2005,2005,145000
1453,1140,0,3,3,0,6,1140,90,0,1,2006,1140,3,17217,90,0,56,5,5,1140,0,2006,2006,84500
1454,1221,0,2,3,410,2,811,62,400,2,2004,1221,2,7500,62,0,113,5,7,1221,0,2004,2005,185000
1455,953,694,3,3,0,6,953,62,460,2,1999,1647,3,7917,62,0,40,5,6,953,0,1999,2000,175000
1456,2073,0,2,3,1039,0,503,85,500,3,1978,2073,3,13175,85,119,0,6,6,1542,0,1978,1988,210000
1457,1188,1152,4,3,275,2,877,66,252,2,1941,2340,2,9042,66,0,60,9,7,1152,0,1941,2006,266500
1458,1078,0,2,2,49,6,1029,68,240,3,1950,1078,2,9717,68,0,0,6,5,1078,0,1950,1996,142125
1459,1256,0,3,3,846,1,410,75,276,0,1965,1256,3,9937,75,0,68,6,5,1256,736,1965,1965,147500
